uri,dcterms:identifier,ID,description:架番号,rdfs:label,description:表記,schema:category,description:推定した国郡名等,schema:description,schema:longitude,schema:latitude,schema:geo^^uri,xywh,schema:url,canvas,schema:relatedLink,schema:image,schema:isPartOf^^uri
http://example.org/data/8e51d05a60dfd810a92f303a76579e9d,8e51d05a60dfd810a92f303a76579e9d,,保-68,円覚寺,円覚寺境内古図,寺,nan,現神奈川県鎌倉市山ノ内。瑞鹿山円覚興聖禅寺といい、臨済宗円覚寺派本山。本尊宝冠釈迦。開山無学祖元、開基北条時宗。鎌倉五山の一つ。,139.547739,35.3368,http://geohash.org/xn71p2zecbzy,"337,14729,270,1297",https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/manifest.json,https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1,"https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1#xywh=337,14729,270,1297","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/68/00000001.tif/337,14729,270,1297/200,/0/default.jpg",http://example.org/data/保-68
http://example.org/data/f2c3f0edee52af1a49f7577d3d886efe,f2c3f0edee52af1a49f7577d3d886efe,,保-68,花押・上杉重能,花押・上杉重能,花押,,,,,,"7296,3030,556,574",https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/manifest.json,https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1,"https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1#xywh=7296,3030,556,574","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/68/00000001.tif/7296,3030,556,574/200,/0/default.jpg",http://example.org/data/保-68
http://example.org/data/48bcdf154e8a7bb529a22fbf4c85160e,48bcdf154e8a7bb529a22fbf4c85160e,,保-68,六国見,六国見,,nan,円覚寺背後にあり、標高一四七・四メートル。山上から伊豆・相模・武蔵・安房・上総・下総の六ヵ国を眺望できるので名が付けられたという。,139.552042,35.340121,http://geohash.org/xn71p96xnk09,"6983,3048,333,583",https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/manifest.json,https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1,"https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1#xywh=6983,3048,333,583","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/68/00000001.tif/6983,3048,333,583/200,/0/default.jpg",http://example.org/data/保-68
http://example.org/data/dc00d178f192d5ec9a45cbb6e1b064bd,dc00d178f192d5ec9a45cbb6e1b064bd,,保-68,仏日庵,仏日庵,,nan,開基北条時宗塔所。当庵には無畏堂・慈氏殿・同光塔があり、北条家祖廟といった性格をもっていたようである。,139.547484,35.337709,http://geohash.org/xn71p3p3h43v,"6760,7157,1065,761",https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/manifest.json,https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1,"https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1#xywh=6760,7157,1065,761","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/68/00000001.tif/6760,7157,1065,761/200,/0/default.jpg",http://example.org/data/保-68
http://example.org/data/c8308309e20b97cc0422a8cd6545ed80,c8308309e20b97cc0422a8cd6545ed80,,保-68,花押・上杉重能,花押・上杉重能,花押,,,,,,"12027,9754,882,928",https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/manifest.json,https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1,"https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1#xywh=12027,9754,882,928","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/68/00000001.tif/12027,9754,882,928/200,/0/default.jpg",http://example.org/data/保-68
http://example.org/data/c4fab47e82cb115d4448a610542131e8,c4fab47e82cb115d4448a610542131e8,,保-68,舎利殿,舎利殿,,nan,正続院の中にある。源実朝が宋から請来し、もと大慈寺に安置されていたという仏舎利を祀る。創建については弘安八年頃とも、延慶二年ともいわれる。初めは祥勝院と称していたらしい。,139.548862,35.339309,http://geohash.org/xn71p926khtm,"4965,7781,1149,817",https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/manifest.json,https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1,"https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1#xywh=4965,7781,1149,817","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/68/00000001.tif/4965,7781,1149,817/200,/0/default.jpg",http://example.org/data/保-68
http://example.org/data/2002f82dd033f2e30b3e4df279010532,2002f82dd033f2e30b3e4df279010532,,保-68,白雲庵,白雲庵,,nan,一〇世東明慧日塔所。当庵は慧日自身が営んだ退居寮。暦応三年慧日没後、その門派である曹洞宗宏智派の拠点となった。,139.625632,35.529362,http://geohash.org/xn7617bm9115,"2971,11854,602,785",https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/manifest.json,https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1,"https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1#xywh=2971,11854,602,785","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/68/00000001.tif/2971,11854,602,785/200,/0/default.jpg",http://example.org/data/保-68
http://example.org/data/4b700e0638b6834e460138d1e74e0374,4b700e0638b6834e460138d1e74e0374,,保-68,伝宗庵,伝宗庵,,nan,一一世南山士雲塔所。当庵は士雲自身が営んだもの。,139.545521,35.3384,http://geohash.org/xn71p3jvn74p,"3451,12337,985,657",https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/manifest.json,https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1,"https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1#xywh=3451,12337,985,657","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/68/00000001.tif/3451,12337,985,657/200,/0/default.jpg",http://example.org/data/保-68
http://example.org/data/461a06a98e8d37fd5c62b26a9a06633b,461a06a98e8d37fd5c62b26a9a06633b,,保-68,大仙庵,大仙庵,,,,,,,"4412,11831,903,687",https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/manifest.json,https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1,"https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1#xywh=4412,11831,903,687","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/68/00000001.tif/4412,11831,903,687/200,/0/default.jpg",http://example.org/data/保-68
http://example.org/data/35038071c89d572b25095a7809abe2d8,35038071c89d572b25095a7809abe2d8,,保-68,蔵六庵,蔵六庵　当庵敷地口弐拾伍丈・奥拾弐丈,,nan,二世大休正念塔所。もとは寿福寺に正念が営んだ寿塔であった。,139.547948,35.337494,http://geohash.org/xn71p2zxyf7f,"10977,13439,1282,746",https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/manifest.json,https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1,"https://nakamura196.github.io/shoen/iiif/efe784b6cea61bf413518bdbb205f4e4/canvas/p1#xywh=10977,13439,1282,746","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/68/00000001.tif/10977,13439,1282,746/200,/0/default.jpg",http://example.org/data/保-68
