uri,dcterms:identifier,ID,description:架番号,rdfs:label,description:表記,schema:category,description:推定した国郡名等,schema:description,schema:longitude,schema:latitude,schema:geo^^uri,xywh,schema:url,canvas,schema:relatedLink,schema:image,schema:isPartOf^^uri
http://example.org/data/8b209137b4cc9b7de8548b5f2fb49460,8b209137b4cc9b7de8548b5f2fb49460,,保-237,乙木庄,乙木庄条里坪付図,,大和国,興福寺領荘園とされる。一一条・一二条の七里・八里に展開しているため、同庄の所在は現奈良県天理市乙木町に比定される。,135.847531,34.581402,http://geohash.org/xn0ser35kbsf,"8203,1551,3161,759",https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/manifest.json,https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1,"https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1#xywh=8203,1551,3161,759","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/237/00000001.tif/8203,1551,3161,759/200,/0/default.jpg",http://example.org/data/保-237
http://example.org/data/8c731348a21b4fb9e858dc5751112b73,8c731348a21b4fb9e858dc5751112b73,,保-237,十一条七里七坪,十一条七里七坪,,,,,,,"620,18536,2299,2380",https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/manifest.json,https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1,"https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1#xywh=620,18536,2299,2380","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/237/00000001.tif/620,18536,2299,2380/200,/0/default.jpg",http://example.org/data/保-237
http://example.org/data/b420975b0e99f5a0ab76b5637489f7eb,b420975b0e99f5a0ab76b5637489f7eb,,保-237,十二条七里十二坪,十二条七里十二坪,,,,,,,"3018,18516,2338,2438",https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/manifest.json,https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1,"https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1#xywh=3018,18516,2338,2438","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/237/00000001.tif/3018,18516,2338,2438/200,/0/default.jpg",http://example.org/data/保-237
http://example.org/data/2f74581d17a9f557d5e8bcc0e2176dfb,2f74581d17a9f557d5e8bcc0e2176dfb,,保-237,十二条七里十一坪,十二条七里十一坪,,,,,,,"5453,18574,2338,2323",https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/manifest.json,https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1,"https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1#xywh=5453,18574,2338,2323","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/237/00000001.tif/5453,18574,2338,2323/200,/0/default.jpg",http://example.org/data/保-237
http://example.org/data/4a3520bba67c9737b51771421a06b8e7,4a3520bba67c9737b51771421a06b8e7,,保-237,十二条七里十坪　高繩手　内山後藤次二斗、地子田三斗代,十二条七里十坪　高繩手　内山後藤次二斗、地子田三斗代,,,,,,,"7870,18632,2299,2323",https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/manifest.json,https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1,"https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1#xywh=7870,18632,2299,2323","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/237/00000001.tif/7870,18632,2299,2323/200,/0/default.jpg",http://example.org/data/保-237
http://example.org/data/0d1054a7472a8a3d9515c9d56eb4c5d7,0d1054a7472a8a3d9515c9d56eb4c5d7,,保-237,十二条七里九坪,十二条七里九坪,,,,,,,"10267,18689,2319,2303",https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/manifest.json,https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1,"https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1#xywh=10267,18689,2319,2303","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/237/00000001.tif/10267,18689,2319,2303/200,/0/default.jpg",http://example.org/data/保-237
http://example.org/data/6ff2a7303eb110d49109f1d3342c65c3,6ff2a7303eb110d49109f1d3342c65c3,,保-237,十二条七里八坪,十二条七里八坪,,,,,,,"12703,18670,2299,2323",https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/manifest.json,https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1,"https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1#xywh=12703,18670,2299,2323","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/237/00000001.tif/12703,18670,2299,2323/200,/0/default.jpg",http://example.org/data/保-237
http://example.org/data/668bf58af917cb2eb32cb39f80c04f79,668bf58af917cb2eb32cb39f80c04f79,,保-237,十一条七里十八坪 留河　 （合点）後平三　三斗　 （合点）禅勝　三斗　 (合点）藤内　二斗 ○後藤次　壱年五升 ○増勝　三斗 一段売了,十一条七里十八坪 留河　 （合点）後平三　三斗　 （合点）禅勝　三斗　 (合点）藤内　二斗 ○後藤次　壱年五升 ○増勝　三斗 一段売了,,,,,,,"582,16215,2357,2208",https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/manifest.json,https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1,"https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1#xywh=582,16215,2357,2208","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/237/00000001.tif/582,16215,2357,2208/200,/0/default.jpg",http://example.org/data/保-237
http://example.org/data/f93bd302e5e1325f8b5cc58f3b63abbf,f93bd302e5e1325f8b5cc58f3b63abbf,,保-237,十二条七里十三坪 西木殿之脇　ハミツカト云 他領　白毫寺領　二反地子田一石五斗 新薬師領　内山領二反　 ○二反預所名　四斗　作目　 ○一反預所名　鶴太郎　一斗,十二条七里十三坪 西木殿之脇　ハミツカト云 他領　白毫寺領　二反地子田一石五斗 新薬師領　内山領二反　 ○二反預所名　四斗　作目　 ○一反預所名　鶴太郎　一斗,,,,,,,"3000,16244,2363,2208",https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/manifest.json,https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1,"https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1#xywh=3000,16244,2363,2208","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/237/00000001.tif/3000,16244,2363,2208/200,/0/default.jpg",http://example.org/data/保-237
http://example.org/data/385a893348edf5f9f626a4b84435d9a4,385a893348edf5f9f626a4b84435d9a4,,保-237,十二条七里十七坪,十二条七里十七坪,,,,,,,"12665,16253,2319,2323",https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/manifest.json,https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1,"https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/canvas/p1#xywh=12665,16253,2319,2323","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/237/00000001.tif/12665,16253,2319,2323/200,/0/default.jpg",http://example.org/data/保-237
