uri,dcterms:identifier,ID,description:架番号,rdfs:label,description:表記,schema:category,description:推定した国郡名等,schema:description,schema:longitude,schema:latitude,schema:geo^^uri,xywh,schema:url,canvas,schema:relatedLink,schema:image,schema:isPartOf^^uri
http://example.org/data/7c9f349cf238aa648b1a796f99c662c1,7c9f349cf238aa648b1a796f99c662c1,,保-38,延寿寺,延寿寺,寺,備中国賀陽郡,堂本・堂前の字名が残り、発掘調査によって寺院のものと思われる瓦や溝跡が検出されている。,133.802319,34.706658,,"1940,19351,1818,1986",https://nakamura196.github.io/shoen/iiif/保-38/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=1940,19351,1818,1986","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/38/00000001.tif/1940,19351,1818,1986/200,/0/default.jpg",http://example.org/data/保-38
http://example.org/data/1b225e1456821c6b135fd9979ad07388,1b225e1456821c6b135fd9979ad07388,,保-38,大井川,大井川,川,備中国賀陽郡,現足守川。,133.804035,34.729128,,"7290,625,401,928",https://nakamura196.github.io/shoen/iiif/保-38/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=7290,625,401,928","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/38/00000001.tif/7290,625,401,928/200,/0/default.jpg",http://example.org/data/保-38
http://example.org/data/d7b18bc94625fb98dc9dc96da90b2ace,d7b18bc94625fb98dc9dc96da90b2ace,,保-38,半刀池,半刀池,池,備中国賀陽郡,現在は水田となっているが、池田という字名であり、古くから半刀池にあたると指摘されている。,133.809882,34.724626,,"7868,8753,1649,1973",https://nakamura196.github.io/shoen/iiif/保-38/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=7868,8753,1649,1973","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/38/00000001.tif/7868,8753,1649,1973/200,/0/default.jpg",http://example.org/data/保-38
http://example.org/data/263041f6ace83b9f7ae5848ebb8ebd7c,263041f6ace83b9f7ae5848ebb8ebd7c,,保-38,八幡宮,八幡宮,宮,備中国賀陽郡,葦守八幡宮。現岡山県岡山市北区下足守のほぼ中央の小丘上に鎮座。主祭神は応神天皇。旧足守藩領の総鎮守。旧郷社。,133.807705,34.724053,,"6445,8265,628,894",https://nakamura196.github.io/shoen/iiif/保-38/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=6445,8265,628,894","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/38/00000001.tif/6445,8265,628,894/200,/0/default.jpg",http://example.org/data/保-38
http://example.org/data/3ef1ac3c3bb3ea63ce7854fd1e9b7fa7,3ef1ac3c3bb3ea63ce7854fd1e9b7fa7,,保-38,八幡山,八幡山,山,備中国賀陽郡,現岡山県岡山市北区下足守。葦守八幡宮がある。,133.807839,34.724022,,"6209,9166,401,607",https://nakamura196.github.io/shoen/iiif/保-38/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=6209,9166,401,607","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/38/00000001.tif/6209,9166,401,607/200,/0/default.jpg",http://example.org/data/保-38
http://example.org/data/503dda36e63dff7222f9bd77fee64219,503dda36e63dff7222f9bd77fee64219,,保-38,福岡山,福岡山,山,備中国賀陽郡,現冠山に相当する。,133.805312,34.719454,,"3923,12331,3156,2375",https://nakamura196.github.io/shoen/iiif/保-38/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=3923,12331,3156,2375","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/38/00000001.tif/3923,12331,3156,2375/200,/0/default.jpg",http://example.org/data/保-38
http://example.org/data/4d4259bf2311cab7cb43940826ad6e64,4d4259bf2311cab7cb43940826ad6e64,,保-38,王子堂,王子堂,堂,備中国賀陽郡,現在の守福寺内にある王子権現石宝殿がその後身にあたるとされる。,133.816202,34.726492,,"11066,7354,1049,932",https://nakamura196.github.io/shoen/iiif/保-38/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=11066,7354,1049,932","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/38/00000001.tif/11066,7354,1049,932/200,/0/default.jpg",http://example.org/data/保-38
http://example.org/data/dd55000d7cffd5138c1619fcc78ebce4,dd55000d7cffd5138c1619fcc78ebce4,,保-38,生石御庄,生石御庄堺堤田一条六丁　作人永宗坪　未申牓示,,備中国賀陽郡,賀陽郡生石郷の郷名を継いだものか。山城神護寺領足守庄の南に隣接していた。現岡山県岡山市西端の足守川流域一帯に推定され、かつて小山村・高塚村・土田村があったことが確認されている。,133.807559,34.69793,,"1487,23682,2788,1312",https://nakamura196.github.io/shoen/iiif/保-38/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=1487,23682,2788,1312","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/38/00000001.tif/1487,23682,2788,1312/200,/0/default.jpg",http://example.org/data/保-38
http://example.org/data/283467b2fbb1d6eab039eb403e8074b0,283467b2fbb1d6eab039eb403e8074b0,,保-38,阿宗郷,阿宗郷堺大横山戌亥牓□（示）,,備中国賀陽郡,阿曾郷。古代の賀陽郡阿曾郷の郷名を継いだものか。足守川右岸、血吸川流域の岡山県東阿曾・西阿曾を遺称地とし、一帯に推定される。,133.79715,34.711023,,"1099,355,2019,692",https://nakamura196.github.io/shoen/iiif/保-38/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=1099,355,2019,692","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/38/00000001.tif/1099,355,2019,692/200,/0/default.jpg",http://example.org/data/保-38
http://example.org/data/7d86a5923419c823b0ccdfc8d0757790,7d86a5923419c823b0ccdfc8d0757790,,保-38,辰巳牓示　備前国堺石畳山,辰巳牓示　備前国堺石畳山,,,,,,,"11838,24730,2069,842",https://nakamura196.github.io/shoen/iiif/保-38/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=11838,24730,2069,842","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/38/00000001.tif/11838,24730,2069,842/200,/0/default.jpg",http://example.org/data/保-38
