uri,dcterms:identifier,ID,description:架番号,rdfs:label,description:表記,schema:category,description:推定した国郡名等,schema:description,schema:longitude,schema:latitude,schema:geo^^uri,xywh,schema:url,canvas,schema:relatedLink,schema:image,schema:isPartOf^^uri
http://example.org/data/f2bcb6ba6b690ab8aaa8d679ded0a6e0,f2bcb6ba6b690ab8aaa8d679ded0a6e0,,保-66,寂楽寺領阿弖川庄,寂楽寺領阿弖川庄,,紀伊国,有田川の上流、現和歌山県有田郡有田川町清水（旧清水町）一帯にあった荘園。,135.428805,34.083306,http://geohash.org/xn03cu8jxusp,"14532,4216,604,2211",https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/manifest.json,https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1,"https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1#xywh=14532,4216,604,2211","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/66/00000001.tif/14532,4216,604,2211/200,/0/default.jpg",http://example.org/data/保-66
http://example.org/data/8d00313fbc9ec9df121b0e04309bcdf2,8d00313fbc9ec9df121b0e04309bcdf2,,保-66,辰巳牓示毛无原并阿弖川両庄境黒山峯,辰巳牓示毛无原并阿弖川両庄境黒山峯,榜示,,,,,,"12540,3558,861,2120",https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/manifest.json,https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1,"https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1#xywh=12540,3558,861,2120","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/66/00000001.tif/12540,3558,861,2120/200,/0/default.jpg",http://example.org/data/保-66
http://example.org/data/2d94cad5607ecb88146aef7947112ec5,2d94cad5607ecb88146aef7947112ec5,,保-66,南境牓示阿弖川庄境黒山峯,南境牓示阿弖川庄境黒山峯,榜示,,,,,,"12081,7357,1282,717",https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/manifest.json,https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1,"https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1#xywh=12081,7357,1282,717","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/66/00000001.tif/12081,7357,1282,717/200,/0/default.jpg",http://example.org/data/保-66
http://example.org/data/d30ac77c8b1c5e69539eb66f90ef096b,d30ac77c8b1c5e69539eb66f90ef096b,,保-66,丹生社領毛无原,丹生社領毛无原,,紀伊国,西南流する貴志川の谷間とその両岸山地を郷域とし、高野山領六箇七郷の一つ。郷域は現和歌山県海草郡紀美野町毛原下・小西・毛原宮・毛原中・毛原上付近と考えられる。,135.461562,34.159482,http://geohash.org/xn066d817hvx,"7918,1401,1638,545",https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/manifest.json,https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1,"https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1#xywh=7918,1401,1638,545","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/66/00000001.tif/7918,1401,1638,545/200,/0/default.jpg",http://example.org/data/保-66
http://example.org/data/56d3c09e7697f88eff3882dbad742d29,56d3c09e7697f88eff3882dbad742d29,,保-66,猿川村,猿川村,,紀伊国,神野庄の東、貴志川沿いの谷間とその両側の山地を荘域とする高野山領荘園。現和歌山県海草郡紀美野町今西・松ヶ峰・菅沢・田・谷・中・滝ノ川付近と考えられる。後に猿川庄となるが、いつ荘園として成立したかは不明。,135.411075,34.139928,http://geohash.org/xn061qgr6xze,"8009,4255,589,407",https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/manifest.json,https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1,"https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1#xywh=8009,4255,589,407","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/66/00000001.tif/8009,4255,589,407/200,/0/default.jpg",http://example.org/data/保-66
http://example.org/data/891ec647e108e84b41540aeb1a844bc4,891ec647e108e84b41540aeb1a844bc4,,保-66,岫峯,岫峯,,,,,,,"9482,2499,715,379",https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/manifest.json,https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1,"https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1#xywh=9482,2499,715,379","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/66/00000001.tif/9482,2499,715,379/200,/0/default.jpg",http://example.org/data/保-66
http://example.org/data/50d2fcd78787ad68603f33466eed52c5,50d2fcd78787ad68603f33466eed52c5,,保-66,東境岫峯牓示,東境岫峯牓示,榜示,,,,,,"8945,3008,1440,455",https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/manifest.json,https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1,"https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1#xywh=8945,3008,1440,455","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/66/00000001.tif/8945,3008,1440,455/200,/0/default.jpg",http://example.org/data/保-66
http://example.org/data/141bc4dfca0675ed54908060b0de02c8,141bc4dfca0675ed54908060b0de02c8,,保-66,猿川,猿川,川,,,,,,"9652,4422,743,539",https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/manifest.json,https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1,"https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1#xywh=9652,4422,743,539","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/66/00000001.tif/9652,4422,743,539/200,/0/default.jpg",http://example.org/data/保-66
http://example.org/data/7d7868dbbd3c0183cdf9c3abdd630c63,7d7868dbbd3c0183cdf9c3abdd630c63,,保-66,尾切峯,尾切峯,,,,,,,"7795,4865,922,426",https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/manifest.json,https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1,"https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1#xywh=7795,4865,922,426","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/66/00000001.tif/7795,4865,922,426/200,/0/default.jpg",http://example.org/data/保-66
http://example.org/data/a8029ccca59b9f831b31da06c1864c47,a8029ccca59b9f831b31da06c1864c47,,保-66,神野,神野,,紀伊国,神野庄。貴志川の真国川合流点より上流の谷間とその両岸の山地を荘域とする。南は有田郡との境をなす長峰山脈が走る。現在の海草郡紀美野町福田・安井・野中・南畑・永谷・神野市場・樋下・箕六・大角・三尾川・上井・津川・鎌滝・赤木・明添・高畑・桂瀬が荘域と考えられる。,135.350004,34.142185,http://geohash.org/xn04pzquestf,"9171,6788,498,436",https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/manifest.json,https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1,"https://nakamura196.github.io/shoen/iiif/a8366c56c85c4b7cd42609391738c65a/canvas/p1#xywh=9171,6788,498,436","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/66/00000001.tif/9171,6788,498,436/200,/0/default.jpg",http://example.org/data/保-66
